customerID,gender,SeniorCitizen,Partner,Dependents,tenure,tenure_group,Contract,PaperlessBilling,PaymentMethod,InternetService,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,revenue_segment,early_churn_flag,risk_profile,Churn,churn_flag
1159-WFSGR,Female,No,true,true,16,12-24 Months,Month-to-month,false,Electronic check,No,No internet service,No internet service,No internet service,20.4,321.4,Low Value,No,Normal,false,0
7654-YWJUF,Male,No,true,false,43,25-48 Months,One year,true,Bank transfer (automatic),Fiber optic,Yes,No,No,84.25,3539.25,High Value,No,Normal,false,0
1875-QIVME,Female,No,true,false,2,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,104.4,242.8,High Value,Early Churn,High Risk,true,1
6727-IOTLZ,Male,No,true,false,14,12-24 Months,Two year,false,Mailed check,DSL,Yes,Yes,Yes,81.95,1181.75,High Value,No,Normal,false,0
0691-JVSYA,Female,No,true,false,53,49+ Months,One year,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,94.85,5000.2,High Value,No,Normal,true,1
5918-VUKWP,Female,No,false,false,32,25-48 Months,One year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,20.55,654.55,Low Value,No,Normal,false,0
1744-JHKYS,Female,No,true,false,34,25-48 Months,Month-to-month,false,Electronic check,No,No internet service,No internet service,No internet service,24.7,780.2,Low Value,No,Normal,false,0
2656-FMOKZ,Female,Yes,false,false,15,12-24 Months,Month-to-month,true,Mailed check,Fiber optic,No,No,No,74.45,1145.7,Mid Value,No,Normal,true,1
2070-FNEXE,Female,Yes,false,false,7,0-11 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,No,76.45,503.6,High Value,No,High Risk,true,1
5947-SGKCL,Female,No,true,true,15,12-24 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,Yes,105.35,1559.25,High Value,No,Normal,false,0
3712-PKXZA,Male,No,true,false,61,49+ Months,One year,true,Credit card (automatic),No,No internet service,No internet service,No internet service,20.55,1252.0,Low Value,No,Normal,false,0
6317-YPKDH,Female,No,false,false,1,0-11 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,No,No,29.95,29.95,Low Value,Early Churn,Normal,true,1
6582-OIVSP,Female,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,DSL,No,No,No,45.3,45.3,Mid Value,No,Normal,false,0
9367-WXLCH,Male,No,false,false,8,0-11 Months,Month-to-month,false,Bank transfer (automatic),Fiber optic,No,No,Yes,84.5,662.65,High Value,No,High Risk,true,1
5524-KHNJP,Male,No,true,true,33,25-48 Months,One year,false,Credit card (automatic),DSL,No,Yes,Yes,74.75,2453.3,Mid Value,No,Normal,false,0
1918-ZBFQJ,Female,No,false,false,13,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,79.25,1111.65,High Value,No,Normal,true,1
1024-GUALD,Female,No,true,false,1,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,No,24.8,24.8,Low Value,Early Churn,Normal,true,1
4827-USJHP,Male,No,false,false,20,12-24 Months,Month-to-month,true,Mailed check,DSL,No,No,No,51.8,1023.85,Mid Value,No,Normal,false,0
8167-GJLRN,Male,No,false,false,3,0-11 Months,Month-to-month,false,Electronic check,DSL,Yes,No,No,30.4,82.15,Low Value,No,Normal,false,0
0956-SYCWG,Female,No,false,false,13,12-24 Months,One year,false,Electronic check,No,No internet service,No internet service,No internet service,19.65,244.8,Low Value,No,Normal,false,0
8017-UVSZU,Female,No,true,false,40,25-48 Months,Month-to-month,false,Credit card (automatic),DSL,No,No,No,56.6,2379.1,Mid Value,No,Normal,false,0
7100-FQPRV,Male,No,true,true,43,25-48 Months,One year,true,Credit card (automatic),DSL,Yes,No,Yes,71.9,3173.35,Mid Value,No,Normal,false,0
2472-OVKUP,Male,No,true,false,6,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,91.0,531.0,High Value,No,High Risk,true,1
2984-RGEYA,Female,No,true,true,69,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.75,1375.4,Low Value,No,Normal,false,0
9680-NIAUV,Female,No,true,true,72,49+ Months,Two year,false,Credit card (automatic),Fiber optic,No,Yes,Yes,109.7,8129.3,High Value,No,Normal,false,0
2146-EGVDT,Male,No,true,true,59,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,19.3,1192.7,Low Value,No,Normal,false,0
2604-IJPDU,Female,No,true,false,20,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,No,96.55,1901.65,High Value,No,Normal,false,0
9178-JHUVJ,Male,No,true,true,24,12-24 Months,Two year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.1,587.4,Low Value,No,Normal,false,0
6168-YBYNP,Male,No,false,false,59,49+ Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,111.35,6519.75,High Value,No,Normal,false,0
7255-SSFBC,Male,No,true,true,72,49+ Months,Two year,true,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,112.25,8041.65,High Value,No,Normal,false,0
3645-DEYGF,Male,No,false,true,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,20.75,20.75,Low Value,No,Normal,false,0
9323-HGFWY,Female,No,true,false,27,25-48 Months,One year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,101.9,2681.15,High Value,No,Normal,false,0
8544-GOQSH,Female,No,false,false,14,12-24 Months,Month-to-month,true,Credit card (automatic),Fiber optic,Yes,No,No,80.05,1112.3,High Value,No,Normal,false,0
3363-DTIVD,Male,No,true,true,71,49+ Months,Two year,false,Electronic check,Fiber optic,No,Yes,Yes,105.55,7405.5,High Value,No,Normal,false,0
7018-WBJNK,Male,No,false,true,13,12-24 Months,Month-to-month,true,Credit card (automatic),Fiber optic,No,Yes,No,78.3,1033.95,High Value,No,Normal,false,0
9142-KZXOP,Male,No,false,false,44,25-48 Months,Month-to-month,false,Credit card (automatic),Fiber optic,No,No,No,68.85,2958.95,Mid Value,No,Normal,false,0
7674-YTAFD,Female,No,false,false,33,25-48 Months,One year,true,Bank transfer (automatic),Fiber optic,Yes,No,No,79.95,2684.85,High Value,No,Normal,false,0
6348-SNFUS,Male,No,true,true,72,49+ Months,Two year,true,Credit card (automatic),DSL,Yes,No,Yes,55.45,4179.2,Mid Value,No,Normal,false,0
1285-OKIPP,Male,No,false,false,1,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,Yes,79.9,79.9,High Value,Early Churn,High Risk,true,1
7825-ECJRF,Female,No,false,false,19,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,106.6,1934.45,High Value,No,Normal,true,1
1347-KTTTA,Male,No,true,false,64,49+ Months,One year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,102.45,6654.1,High Value,No,Normal,false,0
7841-TZDMQ,Male,No,false,false,2,0-11 Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,46.0,84.5,Mid Value,Early Churn,Normal,true,1
4195-NZGTA,Female,No,false,false,1,0-11 Months,Month-to-month,false,Electronic check,DSL,No,No,No,25.25,25.25,Low Value,No,Normal,false,0
7157-SMCFK,Male,No,false,true,61,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.75,1124.2,Low Value,No,Normal,false,0
4709-LKHYG,Female,No,true,true,29,25-48 Months,One year,false,Electronic check,No,No internet service,No internet service,No internet service,20.0,540.05,Low Value,No,Normal,false,0
2504-DSHIH,Male,Yes,true,false,23,12-24 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,Yes,86.8,1975.85,High Value,No,Normal,false,0
0699-NDKJM,Female,No,true,false,57,49+ Months,Month-to-month,true,Bank transfer (automatic),DSL,No,Yes,Yes,58.75,3437.45,Mid Value,No,Normal,false,0
9286-BHDQG,Male,No,true,true,72,49+ Months,Two year,false,Credit card (automatic),DSL,Yes,No,No,45.25,3139.8,Mid Value,No,Normal,false,0
0230-WEQUW,Male,No,true,false,66,49+ Months,Two year,true,Bank transfer (automatic),DSL,Yes,Yes,No,56.6,3789.2,Mid Value,No,Normal,false,0
2040-LDIWQ,Male,No,true,true,65,49+ Months,Two year,true,Bank transfer (automatic),DSL,Yes,Yes,Yes,84.2,5324.5,High Value,No,Normal,false,0
6496-JDSSB,Female,No,false,false,8,0-11 Months,Month-to-month,true,Bank transfer (automatic),Fiber optic,No,Yes,No,80.0,624.6,High Value,No,High Risk,false,0
9408-SSNVZ,Female,No,false,false,4,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,70.15,268.35,Mid Value,Early Churn,High Risk,true,1
4443-EMBNA,Female,No,true,false,71,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.75,1836.9,Low Value,No,Normal,false,0
6469-MRVET,Male,No,true,true,1,0-11 Months,One year,true,Electronic check,No,No internet service,No internet service,No internet service,20.2,20.2,Low Value,No,Normal,false,0
0742-MOABM,Male,No,true,false,4,0-11 Months,Month-to-month,false,Mailed check,DSL,Yes,No,No,50.05,179.35,Mid Value,Early Churn,Normal,true,1
5961-VUSRV,Female,No,false,false,12,12-24 Months,One year,true,Bank transfer (automatic),No,No internet service,No internet service,No internet service,19.35,219.35,Low Value,No,Normal,false,0
6778-JFCMK,Male,No,false,false,24,12-24 Months,One year,true,Mailed check,DSL,No,Yes,Yes,50.6,1288.75,Mid Value,No,Normal,false,0
6341-JVQGF,Female,No,true,true,31,25-48 Months,One year,true,Mailed check,DSL,Yes,Yes,Yes,81.15,2545.75,High Value,No,Normal,false,0
2232-DMLXU,Female,No,true,false,1,0-11 Months,Month-to-month,false,Mailed check,DSL,No,Yes,No,55.2,55.2,Mid Value,Early Churn,Normal,true,1
4811-JBUVU,Male,No,false,false,30,25-48 Months,Month-to-month,true,Credit card (automatic),Fiber optic,Yes,No,Yes,89.9,2723.15,High Value,No,Normal,false,0
0945-TSONX,Female,No,true,true,47,25-48 Months,Two year,true,Credit card (automatic),DSL,Yes,Yes,Yes,85.3,4107.25,High Value,No,Normal,false,0
2651-ZCBXV,Male,No,false,false,54,49+ Months,Two year,true,Credit card (automatic),Fiber optic,Yes,Yes,Yes,108.0,5760.65,High Value,No,Normal,false,0
3316-UWXUY,Male,No,false,false,50,49+ Months,Month-to-month,true,Credit card (automatic),Fiber optic,Yes,No,Yes,93.5,4747.5,High Value,No,Normal,false,0
8937-RDTHP,Male,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,Fiber optic,No,No,Yes,84.6,84.6,High Value,Early Churn,High Risk,true,1
7083-MIOPC,Female,No,false,false,72,49+ Months,Two year,false,Credit card (automatic),No,No internet service,No internet service,No internet service,20.25,1566.9,Low Value,No,Normal,false,0
1984-GPTEH,Female,No,false,false,29,25-48 Months,Month-to-month,false,Electronic check,No,No internet service,No internet service,No internet service,25.15,702.0,Low Value,No,Normal,false,0
1251-KRREG,Male,No,false,false,2,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,54.4,114.1,Mid Value,Early Churn,Normal,true,1
0621-JFHOL,Female,No,false,false,10,0-11 Months,Two year,true,Mailed check,DSL,Yes,No,No,29.6,299.05,Low Value,No,Normal,false,0
9903-LYSAB,Male,No,true,false,18,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,73.15,1305.95,Mid Value,No,Normal,false,0
0094-OIFMO,Female,Yes,false,false,11,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,95.0,1120.3,High Value,No,High Risk,true,1
9227-UAQFT,Male,No,false,false,16,12-24 Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.75,284.35,Low Value,No,Normal,false,0
7301-ABVAD,Female,No,false,false,72,49+ Months,Two year,false,Bank transfer (automatic),DSL,Yes,Yes,Yes,86.6,6350.5,High Value,No,Normal,false,0
6614-FHDBO,Male,No,false,false,72,49+ Months,Two year,false,Bank transfer (automatic),Fiber optic,Yes,Yes,Yes,109.2,7878.3,High Value,No,Normal,false,0
7576-ASEJU,Female,No,true,true,41,25-48 Months,One year,true,Credit card (automatic),DSL,Yes,Yes,Yes,74.7,3187.65,Mid Value,No,Normal,false,0
9058-HRZSV,Female,Yes,true,false,65,49+ Months,Month-to-month,false,Electronic check,Fiber optic,No,No,Yes,94.4,6126.15,High Value,No,Normal,false,0
4522-AKYLR,Female,Yes,false,false,13,12-24 Months,Month-to-month,true,Electronic check,DSL,No,No,No,54.8,731.3,Mid Value,No,Normal,false,0
0221-WMXNQ,Male,Yes,false,false,4,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,75.35,273.4,High Value,No,High Risk,false,0
0303-UNCIP,Male,No,false,false,41,25-48 Months,One year,false,Mailed check,DSL,No,No,Yes,65.0,2531.8,Mid Value,No,Normal,false,0
9947-OTFQU,Male,Yes,false,false,15,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,74.4,1074.3,Mid Value,No,Normal,true,1
0322-YINQP,Male,No,false,false,1,0-11 Months,Month-to-month,true,Mailed check,DSL,No,No,No,48.55,48.55,Mid Value,Early Churn,Normal,true,1
0959-WHOKV,Male,No,false,false,42,25-48 Months,One year,true,Electronic check,Fiber optic,No,No,Yes,99.0,4298.45,High Value,No,Normal,false,0
4075-JFPGR,Female,No,true,false,51,49+ Months,One year,true,Electronic check,Fiber optic,No,Yes,No,93.5,4619.55,High Value,No,Normal,false,0
4629-NRXKX,Female,No,true,true,2,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,70.4,147.15,Mid Value,Early Churn,High Risk,true,1
9514-JDSKI,Male,Yes,true,false,1,0-11 Months,Month-to-month,false,Electronic check,DSL,No,Yes,No,40.2,40.2,Mid Value,Early Churn,Normal,true,1
3282-ZISZV,Male,No,false,true,32,25-48 Months,One year,false,Credit card (automatic),DSL,Yes,Yes,Yes,83.7,2633.3,High Value,No,Normal,false,0
3675-YDUPJ,Male,No,false,false,10,0-11 Months,Month-to-month,true,Mailed check,No,No internet service,No internet service,No internet service,19.85,193.05,Low Value,No,Normal,false,0
4111-BNXIF,Female,No,true,true,67,49+ Months,Two year,true,Electronic check,DSL,Yes,Yes,Yes,59.55,4103.9,Mid Value,No,Normal,false,0
7017-VFHAY,Female,No,true,true,61,49+ Months,Two year,false,Credit card (automatic),Fiber optic,Yes,Yes,Yes,115.1,7008.15,High Value,No,Normal,false,0
6655-LHBYW,Male,No,false,false,50,49+ Months,One year,false,Credit card (automatic),Fiber optic,Yes,Yes,Yes,114.35,5791.1,High Value,No,Normal,false,0
4959-JOSRX,Female,No,true,false,2,0-11 Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,44.6,80.55,Mid Value,Early Churn,Normal,true,1
5046-NUHWD,Female,Yes,true,false,29,25-48 Months,Month-to-month,true,Electronic check,DSL,No,No,Yes,45.0,1228.65,Mid Value,No,Normal,false,0
7273-TEFQD,Male,Yes,false,false,3,0-11 Months,Month-to-month,true,Electronic check,DSL,No,No,Yes,41.15,132.2,Mid Value,Early Churn,Normal,true,1
3606-TWKGI,Male,Yes,false,false,13,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,106.9,1364.3,High Value,No,Normal,true,1
7529-ZDFXI,Male,Yes,true,false,57,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,No,Yes,89.85,4925.35,High Value,No,Normal,false,0
7605-BDWDC,Female,No,false,false,31,25-48 Months,Two year,true,Bank transfer (automatic),DSL,Yes,No,Yes,49.85,1520.1,Mid Value,No,Normal,false,0
1950-KSVVJ,Female,No,true,false,45,25-48 Months,One year,false,Mailed check,Fiber optic,Yes,Yes,Yes,113.3,5032.25,High Value,No,Normal,false,0
0123-CRBRT,Female,No,true,true,61,49+ Months,Two year,false,Mailed check,DSL,Yes,Yes,Yes,88.1,5526.75,High Value,No,Normal,false,0
6292-TOSSS,Male,No,false,false,50,49+ Months,Two year,false,Bank transfer (automatic),No,No internet service,No internet service,No internet service,24.9,1195.25,Low Value,No,Normal,false,0
3197-ARFOY,Female,Yes,false,false,19,12-24 Months,Month-to-month,true,Mailed check,Fiber optic,Yes,Yes,Yes,105.0,2007.25,High Value,No,Normal,false,0
6323-AYBRX,Male,No,false,false,59,49+ Months,Two year,false,Mailed check,No,No internet service,No internet service,No internet service,19.35,1099.6,Low Value,No,Normal,true,1
7014-ZZXAW,Female,No,true,false,71,49+ Months,Two year,true,Credit card (automatic),No,No internet service,No internet service,No internet service,24.25,1732.95,Low Value,No,Normal,false,0
4385-GZQXV,Female,Yes,false,false,16,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,Yes,Yes,94.45,1511.2,High Value,No,Normal,true,1
7633-MVPUY,Male,No,true,false,57,49+ Months,Two year,true,Electronic check,DSL,Yes,No,No,59.75,3450.15,Mid Value,No,Normal,false,0
6366-ZGQGL,Male,No,false,false,1,0-11 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,No,No,24.8,24.8,Low Value,Early Churn,Normal,true,1
4716-HHKQH,Male,Yes,true,false,20,12-24 Months,Month-to-month,false,Electronic check,Fiber optic,Yes,Yes,Yes,107.05,2172.05,High Value,No,Normal,false,0
5940-AHUHD,Male,No,false,false,1,0-11 Months,Month-to-month,false,Mailed check,Fiber optic,No,No,No,70.6,70.6,Mid Value,Early Churn,High Risk,true,1
6432-TWQLB,Male,No,true,false,5,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,Yes,No,No,85.4,401.1,High Value,Early Churn,High Risk,true,1
4484-GLZOU,Female,No,true,false,52,49+ Months,Month-to-month,true,Electronic check,Fiber optic,No,Yes,Yes,105.05,5624.85,High Value,No,Normal,true,1
3179-GBRWV,Male,Yes,true,false,21,12-24 Months,Month-to-month,true,Bank transfer (automatic),DSL,No,No,Yes,64.95,1339.8,Mid Value,No,Normal,false,0
8645-KWHJO,Male,No,false,false,14,12-24 Months,Month-to-month,true,Electronic check,DSL,Yes,Yes,Yes,55.0,771.95,Mid Value,No,Normal,false,0
4130-MZLCC,Female,No,false,false,5,0-11 Months,Month-to-month,false,Bank transfer (automatic),DSL,No,No,No,50.55,244.75,Mid Value,No,Normal,false,0
0314-TKOSI,Female,No,false,false,6,0-11 Months,Month-to-month,false,Mailed check,DSL,No,No,No,55.15,322.9,Mid Value,No,Normal,false,0
8229-MYEJZ,Female,No,false,false,10,0-11 Months,Month-to-month,false,Electronic check,DSL,No,No,No,51.2,498.25,Mid Value,No,Normal,false,0
2080-SRCDE,Female,No,false,true,1,0-11 Months,Month-to-month,false,Mailed check,No,No internet service,No internet service,No internet service,25.4,25.4,Low Value,No,Normal,false,0
9577-WJVCQ,Female,No,false,false,68,49+ Months,Month-to-month,false,Mailed check,DSL,No,No,No,54.45,3687.75,Mid Value,No,Normal,false,0
9512-UIBFX,Male,No,true,true,18,12-24 Months,Month-to-month,false,Mailed check,Fiber optic,No,Yes,Yes,95.15,1779.95,High Value,No,Normal,true,1
6202-DYYFX,Female,No,false,false,22,12-24 Months,One year,true,Credit card (automatic),Fiber optic,No,No,No,76.0,1783.6,High Value,No,Normal,false,0
3808-HFKDE,Female,No,false,false,20,12-24 Months,Month-to-month,true,Electronic check,DSL,No,No,No,44.35,927.15,Mid Value,No,Normal,false,0
5583-SXDAG,Male,No,true,false,1,0-11 Months,Month-to-month,false,Electronic check,Fiber optic,No,No,No,70.0,70.0,Mid Value,Early Churn,Normal,true,1
3488-PGMQJ,Male,Yes,false,false,8,0-11 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,74.5,606.55,Mid Value,No,High Risk,true,1
3580-REOAC,Male,No,false,false,10,0-11 Months,Month-to-month,true,Credit card (automatic),DSL,No,No,No,44.85,435.4,Mid Value,No,Normal,true,1
7534-BFESC,Male,Yes,false,false,24,12-24 Months,Month-to-month,true,Electronic check,Fiber optic,No,No,No,76.1,1712.7,High Value,No,Normal,true,1
3727-OWVYD,Male,No,false,false,35,25-48 Months,One year,false,Mailed check,DSL,No,No,No,61.2,2021.2,Mid Value,No,Normal,false,0
2294-SALNE,Male,No,true,true,23,12-24 Months,One year,false,Mailed check,Fiber optic,Yes,No,No,86.8,1940.8,High Value,No,Normal,false,0
